 Title_id	Title	Plot	Awards	totalSeasons	Year	Rated	Runtime	Director	Actors	Language	Type
tt7981232	Impossible Builds	An all access look at the creation of some of the world's most ambitious, complex and technologically advanced construction projects.		1.0	2018–	TV-PG	60 min		Corey Johnson	English	series
tt7981228	Haunt Chat Live	On the 1st Saturday of each month we will spotlight an interview show or podcast and learn about the people who create it, what the show is about, and what goes into making it.		1.0	2017–		30 min		Michael E. Ross, Laurie M. Ross	English	series
tt7981214	Cinta Bollywood 2	Julia (a young Malay girl) is a happy-go-lucky girl who is obsessed with Bollywood film heartthrob, Shah Rukh Khan. She travels to Bombay to meet Shah Rukh as she believes they are destined to be together.		1.0	2003–2004				Aaron Aziz	Malay	series
tt7981190	Cinta Bollywood 1	Julia (a young Malay girl) is a happy-go-lucky girl who is obsessed with Bollywood film heartthrob, Shah Rukh Khan. She travels to Bombay to meet Shah Rukh as she believes they are destined to be together.		1.0	2003–2004				Aaron Aziz	Malay	series
tt7981174	Sangursh	About true cases on customs, narcotics and central excise from revenue ministry.			1991–1993				Ravi Baswani, Kitty, Kutty Padmini	Hindi	series
tt7981084	Ek Ladki Anjaani Si	A love story of a 18 year old girl Anu who accidentally gets impregnated with a IVF sample by her gynecologist.			2005–2007		22 min		Shakti Anand, Kanchi Kaul, Cezanne Khan, Vaishnavi Mahant	Hindi	series
tt7980994	Vete a la Versh	"The ""non-adventures"" of Darkar, a teenager without a lot of moral sense or values, and Mecoboy, a mysterious being made 100% of semen (yes, you read correctly...)."		1.0	2009–				Roberto Alatriz	Spanish	series
tt7980960	So This Is Basically	In So This is Basically a strange narrator recounts shows and games to the best of his ability. He gets a lot wrong, but usually ends up reviewing them pretty well anyways.			2016–				Brendan Blaber	English	series
tt7980740	Abgestempelt			1.0	2017				Georg Kammerer, Moritz Jahn	German	series
tt7980420	Horrible Insane Girl				2015				Kady Ruth Ashcraft, Alise Morales, Andy Bustillos, Dan Chamberlain	English	series
tt7980130	Adverse Childhood Experiences: A Public Health Issue - Building Strong Brains Tennessee			1.0	2018–		27 min			English	series
tt7979882	Breadcrumbing	Lisa goes on awkward dates with women.			2018–		4 min		Laura Day, Lisa Grace, Rachel Heritage, Justine Jones	English	series
tt7979832	The Frigeek Show	Two College Classmates decide to create a YouTube Channel where they look in the latest movies and discuss them.		2.0	2018–				John Kenneth Go, Miguel Abuel	English	series
tt7979794	Car and Driver: Rundown				2012–2013				Harley Morenstein	English	series
tt7979686	Rollercoaster	A music filled romantic comedy, that follows Angelica, a sarcastic and quirky actress, singer and writer. The story of her strange life as a starving artist in Los Angeles, unfolds with ...	8 wins & 1 nomination.		2020–				Angelica Cassidy, Ian Paul Cassidy, Bob Chitwood, Paul Christian Adams	English	series
tt7979478	Hangtime with Jenn Im				2014–2016				Jenn Im	English	series
tt7979382	Total Warriors: Alpha Squad	Heroes vs. Villains---as Alpha Squad looks to not let History repeat itself.			2018–				S.A. Nathe, Pete Bertino, Reshane Francis, Chuck Johnson	English	series
tt7979318	No Pun Intendo				2014–2015				Bette Bentley, Josh Fadem, Ron Funches, Andy Peters	English	series
tt7979288	The Games We Play	Host Matthew Hoffman challenges celebrity guests with movie-themed games celebrating all that is thrilling about the movies we love. It is a test of will, cinematic knowledge and physical ...		1.0	2018				Matthew Hoffman	English	series
tt7979086	YouTube Creator Academy			1.0	2017–					English	series
tt7979042	I Feel Bad	Perfect mom, wife, daughter, friend, and boss Emet is learning to be OK with being imperfect.		1.0	2018	TV-14	30 min		Sarayu Blue, Paul Adelstein, Madhur Jaffrey, James Buckley	English	series
tt7978912	The Bletchley Circle: San Francisco	Two female British code breakers team with American cryptographers to solve a series of murders in San Francisco.	3 wins & 9 nominations.	1.0	2018–	TV-14	45 min		Crystal Balint, Rachael Stirling, Chanelle Peloso, Julie Graham	English	series
tt7978852	Contortion's Seed			1.0	2017–				Matt Milano	English	series
tt7978790	Intolerance				2015–		26 min		Vladimír Burt	Czech	series
tt7978710	Sword Art Online Alternative: Gun Gale Online	Karen Kohiruimaki always felt out of place in the real world. Due to her extreme height, she found it hard to make friends with other girls her age. Everything changes when she's introduced...		1.0	2018–	TV-14	24 min		Tomori Kusunoki, Yôko Hikasa, Kazuyuki Okitsu, Morgan Berry	Japanese	series
tt7978538	Numberblocks	Learning numbers and how to count with colourful personified blocks, each with their own quirks.		3.0	2017–	TV-Y	5 min		Beth Chalmers, Teresa Gallagher, David Holt, Marcel McCalla	English	series
tt7978502	Nojoum Ala Alard				1966					Arabic	series
tt7978352	Liberdade de Gênero	Liberdade de Gênero tells the story of people. Diverse genres and their struggles to overcome prejudices and live a normal life.			2016–2017					Portuguese	series
tt7978240	Kopi Kade	A discussion of day to day events.			1987–		30 min		Rathna Sumanapala, K.A. Piyakaru, Rodney Fraser, K.D. Siripala	Sinhalese, English	series
tt7978230	Bir Zamanlar Çukurova	A young couple who dreams of marriage conceal their identity to escape from the darned. They will introduce themselves as sibling and work in the farm in Adana.	5 wins & 13 nominations.	1.0	2018–		120 min		Hilal Altinbilek, Murat Ünalmis, Bülent Polat, Sibel Tasçioglu	Turkish	series
tt7976992	Lilliput Put	A serial of episodes which tell a story about several insects, that are, the caterpillar, the grasshopper, the mosquito, the ant, the worm, the cricket, the snail, the flea, the dragonfly, the ladybird, the termite, the bee and the spider.			1980		6 min			None	series
tt7976964	Jozhik				1985–1986		1 min			None	series
tt7976962	Back in Time for Tea	The Ellis family from Bradford are embarking on an extraordinary time-traveling adventure to discover how a transformation in the food eaten in the north of England can reveal how life has ...		1.0	2018–				Sara Cox, Polly Russell, Caitlin Ellis, Freya Ellis	English	series
tt7976930	Dil Kya Chahtha Hai	Dil Kya Chahta Hai is a light-hear-ted look at the four young men Akki, Nitin, Raghu and Ram living in a city.			2005		20 min		Vikram Acharya, Sulabha Arya, Gaurav Chopra, Kavita Kaushik	Hindi, English	series
tt7976874	Kino-Rückblende				1985		10 min		Elke Aberle, Roland Astor, Roy Black, Raimund Harmstorf	German	series
tt7976646	Tere Bin	The show is about Dr. Akshay Sinha who lost his love to help his friend's wife, Vijaya because she was pregnant. Eight years later, his love, Nandini comes to him in a turn of events. He ...			2016		22 min		Rohit Bhardwaj, Gaurav Khanna, Shefali Sharma, Khushboo Tawde	Hindi	series
tt7976638	Corta!			1.0	2017–				Priscila Amorim, Mabel Cezar, Ester Góes, Lhays Macêdo	Portuguese	series
tt7976568	Happy Together	Claire and Jake's married life is mired in routine, but when megastar Cooper shows up at their door, they get dragged into his life of fame.		1.0	2018–2019	TV-PG	30 min		Damon Wayans Jr., Amber Stevens West, Stephnie Weir, Victor Williams	English	series
tt7976566	Loway and Mr. Hand	An animated web series about a smart hand named Mr. Hand who lives with his dumb friend Loway and his other friends.		4.0	2015–		5 min		Alexander	English	series
tt7976560	Galaxy Boy Troop	Galaxy Boy Troop, headed by a boy named Rob, travels across the galaxy to find a material that can restart Earth's dying Sun. In the second season, the Troop fights off an alien invasion of...			1963–1965				Kinosuke Takeda	Japanese	series
tt7976536	Teen Bahuraaniyaan	A tale of three daughters-in-law - Manjeet (Payal), Bindiya, and Janki ; who come from different backgrounds and now live under one roof with the Gheewala family.	1 win.		2007–2009		20 min		Deepak Ghewala, Amrapali Gupta, Kadambari Kadam, Mehul Kajaria	Hindi	series
tt7976532	Live	The drama revolves around the incidents that occur among the police force and the joy, sorrow, and pain that police officers experience as they try to protect justice.	1 nomination.	1.0	2018		60 min		Yu-mi Jung, Kwang-Soo Lee, Sung-Woo Bae, Chong-ok Bae	Korean	series
tt7976524	Tumhari Disha	The story of a girl named Disha and her life changing moments.		1.0	2004–2006		20 min		Usha Bachani, Sudha Chandran, Kruttika Desai, Poonam Joshi	Hindi	series
tt7976520	Aerial City 008	The show is set during the early 21st century, in a futuristic city propelled over 70-80 feet above the ground; hovercraft cars and supersonic aircraft fly around, with no pollution.			1969–1970				Michiko Hirai, Kyôko Satomi	Japanese	series
tt7976492	Matter of Principle	A quirky sketch comedy series about the little rules of society.			2017–				Anthony Darvall, Steve Maresca, Liam J. Phelan, Andreas Toumbas	English	series
tt7976376	MigoTheGamer 2017 Monthly Specials	A Summary of Migo's life in 2017.		1.0	2017–2018				Miguel Abuel, Mario Abuel	English	series
tt7976316	De par chez nous	Branchée sur les régions et leurs plus fidèles habitants, « De par chez nous » veut dresser un portrait actuel et inspirant du Québec régional. Cette série documentaire à échelle humaine ...			2017–				Marième Ndiaye	French	series
tt7976292	Real Estate Wars	Real estate can be a cutthroat industry, especially when agents are competing for turf in one of the country's most coveted realty markets like Orange County in Southern California.		1.0	2017				Drew D'Angelo, Hunter Fedden, Leo Goldschwartz, Hoda Hajirnia	English	series
tt7976226	Aah! Harimanada				1992				Masahiro Anzai, Yuzuru Fujimoto, Nobuaki Fukuda, Nobuyuki Furuta	Japanese	series
tt7975818	The Immortal Man	After a 1000 years of sitting in the shadows, Alexander makes a mistake causing a suspicion to arise in the supernatural community of his return. His mistake was allowing love to cloud his judgment.			2018–				Daniel Cutts, Gillian Fitzgerald, Vernes Kozlic, Bijan Moshgelani	English	series
tt7975780	MigoTheGamer 2018 Monthly Specials	Migo's life summary during 2018.		1.0	2018–				Miguel Abuel, Mario Abuel	English	series
tt7975692	2050 dans votre assiette				2017–		25 min			French	series
tt7975550	Tutsak	Elif, who is a cheerful, innocent, proud and beautiful young girl who is looking forward to life with hope, was forcibly married to a 30-year-old man by her uncle by the death of her family...			2017				Günes Emir	Turkish	series
tt7975536	Halloweeners	A heavily improvised re-enactment of a terrifying true story. Follow the Halloweeners as they grapple with basic roommate etiquette, controversial dietary habits, and a ridiculously haunted house in North Hollywood.			2017–				Charlie Jake Sanchez, Spencer Weitzel, Meghan Lewis	English	series
tt7975322	Necessary Evil	A retired mob enforcer is transformed into a vigilante when he begins killing the heinous residents of Boroughs, Florida.		2.0	2014–				Stu Alexander, Shawn Genther, Vladimy Bellefleur, Dave Lepage	English	series
tt7975240	Happy Times Sketch Lab	Sketches and Parodies created by the cast and crew of this witty show.		2.0	2018–				Emily Gardt, Joe Thomas Carter, Anthony Kirlew, Sydney Morgan	English	series
tt7975182	Love Daily	Romantic anthology web series revolving around 12 stories of 12 months of young people on their paths to love.	1 nomination.	1.0	2018–		12 min		Kelli Berglund, Joey Bragg, Jack Griffo, Leo Howard	English	series
tt7975178	Dating Bytes				2018–		3 min		Owen Bishop, Adam Keefe, Kathryn Kozody, Lauren Tamke	English	series
tt7974756	In New York				2020–				Yifeng Li, Shuying Jiang, Mengjie Jiang, George Hu	Chinese	series
tt7974688	Icky Karaoke with GloZell			1.0	2016–					English	series
tt7974672	Defunctland	A look at former attractions and rides at Disney and other theme parks.		2.0	2017–				Kevin Perjurer	English	series
tt7974536	Fix It Up!				1997–2007					English	series
tt7974496	Alpha-Bits				2016				Julia Darden	English	series
tt7974450	Extra Points	Host Ben Mankiewicz and a celebrity guest panel discuss their love and sometimes hate for classic sports films.		1.0	2018–				Laz Alonso, John Lehr, Ben Mankiewicz, Larry Merchant	English	series
tt7974308	El Anti-Friendzone	A young man in his 30s is looking for the love of his life, but gets rejected all the time. His parents think he is a player but it is the complete opposite. He will try to find love in the very complicated 21st century.		1.0	2018–				Erick Miranda, Leo Wiznitzer, Angelica Marin Nicolas, Johana Magallon	Spanish	series
tt7974256	Outrider	A deputy teams with a ruthless Marshall to track a legendary outlaw.			2018–				Arnold Schwarzenegger		series
tt7974178	Global Gamer				2017–		18 min		Matthew Patrick, Stephanie Patrick	English	series
tt7974100	Trends Decoded				2016–				Ingrid Nilsen	English	series
tt7974060	The Unlimited Lives of Gwen Salden	Gwen Salden suddenly finds herself traveling between different earths in parallel universes and has to figure out why it's happening to her.			2018		22 min		Kim M Bazan, Reiley Benson, Kathryn Berghoff, Maria Brenda	English	series
