Title_id	Title	Year	Rated	Runtime	Director	Actors	Plot	Language	Awards	Type	BoxOffice	Production	Website
tt9611068	Save Your Soul	2019		90 min	Yang Zhen	Xiaolei Huang, Muye Kuang, Xun Wang, Junhao Zhang		Mandarin		movie			
tt9610976	Starups	2019		107 min	Xiu Guan, Qinan Xiao	Yilei Jiang, Yong Hao Luo, Weiwei Ma		Mandarin		movie			
tt9610972	Past Partum	2019		15 min	Wendy Keeling	Susannah Devereux, Alexandra Sedlak, Daniel Mark Collins, Alex Bowling	When ten-year-old Gareth interviews his imprisoned great-grandmother for a school genealogy project, he expects her to fill in gaps in the family tree. He doesn't expect her to fill him in ...	English	1 win & 2 nominations.	movie			
tt9610890	Shift Change	2018		10 min	Federico Untermann	Noelia Castaño, Alicia Cereceda, Elisa Drabben, Raúl Ferrando	Alicia and Vero are room watchmen in an art gallery and only see each other during shift change. A work of art will test their feelings.	Spanish		movie			
tt9610838	Inferior Student Qiao Xi	2019		104 min	Kelong Li	Kainan Bai, Mei Hei, Xi Lai, Libei Li		Mandarin		movie			
tt9610786	Full Moon	2019		14 min	Philippe Bazelle	Céline Berti, Dan Bros, Josselin Ciais-Calador, Alexis Da Costa	Two young cousins are trekking in the woods. They will find themselves confronted to killers and also to something, hiding in thikets... Flo, one of the two cousins hurts his own leg ...	French		movie			
tt9610766	Nest	2017		16 min	Unal Altunyaymak	Wayne Brett, Jeremy Wheeler, Pintér-Nagy Enikö, Károly Gerencsér	A struggling book writer has to face the reality of a dull and monotonous life. Adam reflects on the better days when life was limitless and had meaning.	English		movie			
tt9610740	Chasing the Vein	2019			Serena Chloe Gardner	Lyn Spraggons	Documentary following the life of one woman's addiction to heroin from the age of 15 to 69.	English		movie			
tt9610734	Parkour Courier	2019		90 min	Hu Wang	Mi Gong, Waise Lee, Liping Lü, Zhichao Meng		Mandarin		movie			
tt9610630	Kurokami yâshâ daisanpen	1926			Tadamoto Ôkubo	Gorô Morino, Yoshiko Kawada, Takeshi Sakamoto, Emiko Yagumo		Japanese		movie			
tt9610606	Kurokami yâshâ daiippen	1926			Tadamoto Ôkubo	Gorô Morino, Yukiko Tsukuba, Yoshiko Kawada, Reikichi Kawamura		Japanese		movie			
tt9610596	Subutex	2018		102 min	Nasreddine Shili	Nasreddine Shili	In the district of Bab Jdid on the capital Tunis of Tunisia a Muslim country, two marginal young men Rzouga and Fanta squat an old Hamam and live a story between romance, drugs and violence...	Arabic	1 nomination.	movie			
tt9610588	The Chairs	2018		19 min	Orkhan Aghazadeh	Seyad Aliyev, Zulfiyya Nazar Mammadova, Iskender Abbasov, Reziye Bakhshiyeva	Kerim and Rena were in love, but had to marry other people. On the hill where the villagers come to use their mobile phones, they see each other every week, but can't display their feelings, except in a secret way.	Azerbaijani		movie			
tt9610578	In Plain Sight	2019								movie			
tt9610566	Kurokami yâshâ dainihen	1926			Tadamoto Ôkubo	Gorô Morino, Takeshi Sakamoto, Yoshiko Kawada, Emiko Yagumo		Japanese		movie			
tt9610562	El Niño Que No Quería Matar	2020		81 min	Wesley Verástegui		A young boy tortures the classmate who committed crimes against him in school.	Spanish		movie			
tt9610496	Orgia o piccole agonie quotidiane	2016		110 min	Francesca Lolli	Alice Spito, Matteo Svolacchia, Stefano Baffetti, Oriana Ferraguzzi	"""Orgy or the small daily agonies"" - The protagonists of the short have a polysemic value, two sides of the coin. Anima is the female image that every male human being has internalized and ..."	Italian		movie			
tt9610492	Yume no koban musume shiranami	1926			Tadamoto Ôkubo	Takeshi Sakamoto, Kiyono Sasaki, Hikaru Hoshi, Atsushi Watanabe		Japanese		movie			
tt9610440	Kurokami yâhsâ	1926			Tadamoto Ôkubo	Gorô Morino, Yoshiko Kawada, Takeshi Sakamoto, Emiko Yagumo		Japanese		movie			
tt9610422	Onirica	2019		98 min	Luca Canale Brucculeri	Tatjana Callegari, Federica Cardamone, Diego Casale, Alfonso Defilippis		Italian		movie			
tt9610410	The Game-Hiyleger Axmaqlar	2017		95 min	Orkhan Bayramov	Parvin Abiyeva, Ragib Akhundov, Abdülqani Aliyev, Aysen Batigün		Azerbaijani, Turkish, Russian		movie			
tt9610360	Friend Zone	2019		8 min	Isiah Miller	Yvelisse Cedrez, Mike Reed	Two long time friends have an increasingly hostile discussion about their relationship.	English		movie			
tt9610354	Ninnu Thalachi	2019		138 min	Anil Thota	Mahesh Achanta, Anand, Naveen Neni, Stefy Patel	Abhiram (Vamsi Yakasiri) is a happy-go-lucky guy, who falls in love at first sight with a girl named Ankitha tries very hard to explain his feeling to her. On the other hand, she loves ...	Telugu		movie			
tt9610310	Venisû no funauta	1926			Tadamoto Ôkubo	Shin'ichi Akita, Kiyono Sasaki, Shoichi Nodera, Hikaru Hoshi		Japanese		movie			
tt9610286	Burkinabè Bounty	2018		36 min	Iara Lee		Burkinabè Bounty, a documentary from Cultures of Resistance Films, chronicles agricultural resistance and the fight for food sovereignty in Burkina Faso-a small, landlocked country in West ...	French		movie			
tt9610282	Vakuum	2018			Elsa Backhans	Mikael Björkman, Adam Björkman, Shamon Demirel, Pontus Olgrim		Swedish		movie			
tt9610276	The Immortal Orson Welles	2019		60 min	Chris Wade	Dorian Bond, Norman Eshley, Henry Jaglom, Chris Wade	Documentary look at the final two decades of the Orson Welles's career, featuring interviews with actor Norman Eshley, personal assistant Dorian Bond, and Henry Jaglom.	English		movie			
tt9610270	Indigo	2017			Andzej Gavriss	Dana Sokolova, Eduard Vygranovskiy		Russian		movie			
tt9610262	Chaal Jeevi Laiye	2019		137 min	Vipul Mehta	Siddharth Randeria, Yash Soni, Aarohi Patel, Bhavik Bhojak	In his quest to become successful, Aditya Parikh puts life on the back burner, including his Father Bipin Chandra Parikh. Infuriated and heartbroken, the father persuades his monotonous son...	Gujarati		movie			
tt9610254	Summa	2018		51 min	Andrei Kutsila	Andrzej Strumillo		Belarusian, Polish, Russian		movie			
tt9610250	Kaptajn Bimse	2019		75 min	Thomas Borch Nielsen, Kirsten Skytte	Nanna Marqvorsen, Jesper Asholt, Peter Frödin, Ida Møntegaard Fredericia	Anna left her favourite doll, Sophie, at her family's holiday home, and Anna's parents won't drive all the way to the house to retrieve the doll. Just as Anna is wondering if Sophie feels lonely, she suddenly hears a strange sound.	Danish		movie			
tt9610246	Arigataya bushi: ah, arigataya, arigataya	1961		67 min	Katsumi Nishikawa	Kôji Wada, Mayumi Shimizu, Hiroshi Moriya, Shirô Ôsaka		Japanese		movie			
tt9610206	An Anagram	2003		42 min	Daniel Barnett			Russian, English		movie			
tt9610184	The Jarariju Sisters	2019		21 min	Jorge Cadena	Rosa Jarariyu, Viviana Uriana Jarariyu, Yandris Uriana Jarariyu, Wilson Sapuana	In the middle of an austere landscape polluted by a coal mine in northern Colombia, Viviana and Yandris, two teenage sisters of the Wayuu ethnic group, discover their traditions through ...	Wayuu	1 win & 1 nomination.	movie			
tt9610030	Joyeux Noël Bernard	2019			Sébastien Chamaillard, Philippe Vieux	Philippe Vieux, Dorothée Pousséo		French		movie			
tt9610018	Bite con merde	2019		15 min	Côme Levin	Arthur Choisnet, Eden Ducourant, François Deblock		French	1 nomination.	movie			
tt9609932	109 Hours	2017			Dimo Petkov		In 2014, Kiril Nikolov - Disl faces the longest tourist route in Bulgaria - Kom-Emine. Then the record attempt ended with failure for Kril, but the film Reach your Limits was born, which ...	Bulgarian		movie			
tt9609886	Kasala!	2018		84 min	Ema Edosio	Kassim Abiodun, Mike Afolarin, Gabriel Afolayan, Yomi Alvin	Taking place in a Nigerian slum, Tunji, a fast talking teenager, borrows his no-nonsense Uncle's car and gets his friends, Chikodi, Effiong and Abraham to join him on a Joyride around the ...	English, Yoruba		movie			
tt9609736	Changing Point	2018		17 min	Rebecca Coley			English, Indonesian		movie			
tt9609726	A Journey of Happiness	2019		92 min	Jy Teng	Hoi-Pang Lo, Joyce Cheng, Ah-Niu, Jerry Lamb	Hoping to fix her family's relationship, Siew Chen takes her father and brothers on a trip to Malaysia, where they fall into an unforgettable journey.	Mandarin		movie			
tt9609716	House of the Invisibles	2007		90 min	Li Cheuk Chun	Yiu-Cheung Lai, Suet Lam, Eddie Pang, Leila Tong	The inhabitants of a decrepit inner-city tenement building are terrified to discover that the malevolent spirit of a former tenant has been summoned when one of the current residents broke ...	Cantonese		movie			
tt9609482	Cavalcade	2019		5 min	Johann Lurf			None		movie			
tt9609474	Hear Me	2019			Jesse Haaja	Bianca Bradey	Lonely young woman trying to escape her demons in the cold and dark Finland, where no one else can hear her except herself.	English	9 wins & 12 nominations.	movie			
tt9609340	Die Russen kommen	1961			Will Tremper			German		movie			
tt9609228	Lukewarm	2019		7 min	Mitch Yapko	Eric Feltes, John Potter	Just your typical, mediocre, beige, room temperature sex. John and Eric put the lust back in lackluster.	English	1 win.	movie			
tt9609138	Ka Ka Ka Ka	2018			Xueou Yu	Barnaby Falls				movie			
tt9608950	Ghost Fleet VR	2019			Lucas Gath, Shannon Service			English		movie			
tt9608948	Duet	2019		6 min	Casey Richards	Julz LaBrash, Jaimie Marchuk	A bullied teen turns to her guitar for comfort and isolation, until a fellow classmate, who plays the piano, overhears her music and befriends her through their shared love of music.	English		movie			
tt9608946	Wo de nv you shi tian shi	2017		92 min	Hao Ning	Wang Biqing, Lee Eunji, Shen Junjie, Xue Qiao		Chinese, English, Korean		movie			
tt9608818	Our Friend	2019	R	124 min	Gabriela Cowperthwaite	Jason Segel, Isabella Kai, Violet McGraw, Casey Affleck	After receiving life-altering news, a couple finds unexpected support from their best friend, who puts his own life on hold and moves into their family home, bringing an impact much greater and more profound than anyone could have imagined	English		movie	$657,351		
tt9608806	Flight to the Future ...to the World of Plastics	1952		39 min	Erle C. Kenton	Noel Neill, Robert Lowery, George Wallace, John Eldredge	Marge, a young flight attendant, is offered the chance to work a chartered flight her boyfriend Bill is piloting. On the trip are four members of a company engaged in the manufacturing of ...	English		movie			
tt9608724	Turdnado	2019			Mark Shell	Alexander Shell, Mark Shell		English		movie			
tt9608710	Whores on Film	2019		109 min	Juliana Piccillo	Nicholas De Villiers, Scarlet Harlot, Juba Kalamka, Natalie Brewster Nguyen	Explores Hollywood's long obsession with sex workers through the gaze of sex workers themselves. Made by director Juliana Piccillo (I was a Teenage Prostitute), this feature length documentary is coming to your town soon.	English		movie			
tt9608702	In the Thick of the Storm	2018			Adriana Oceguera	Saul Camargo, Eric Macedo, Carlos Oceguera, Adriana Oceguera		English		movie			
tt9608608	Together	2019		17 min	A.W. Scott, A.W. Scott	Michele Dalcin, Carolina De Athey, Efé, David C. Eichhorn	A family must make a critical decision that will change their lives forever.	English	1 win.	movie			
tt9608534	Mr. Ward	2019			Richard Funston	Rick Castro, Greg Gorman, Patrick Hoelck, Bruce La Bruce		English		movie			
tt9608512	A Gift	2019			Johnathon Olsen	Casey Harris, Wes Tank	A man tries to write a song while his wife is away.	English		movie			
tt9608078	Qing Ni Ji Zhu Wo	2017			Xiaolian Peng	Wenjuan Feng, Zongying Huang, Yiping Jia, Cai-gen Xu	A young actress, successful in her small hometown, seeks fame and fortune in the big city. She goes to live with a friend, who is currently making a film about Zhao Dan. They live in a ...	Chinese	2 wins & 1 nomination.	movie			
tt9607270	The Blue Bird	2015		84 min	Kwiduck Lee	Mi-rim Kim, Sooeun Kim, Yeonji Lee, Youngman Cho	High school senior student Sooeun is a victim of constant bullying. Fed up with life, she attempts to commit suicide but has no courage to do so. A few days later, Mirim transfers to the ...	Korean		movie			
tt9607174	Reticent	2018			Russell Jenkins	Callum S. Wells, Damian Rieck, Jan McGinley, Peter Bleby	Damien is a factory worker who yearns to be a classical violinist. But his social anxiety and fear of rejection by his masculine mates keeps his dreams out of reach.	English		movie			
tt9607080	What Means Something	2016		66 min	Ben Rivers	Ben Rivers	A portrait of the painter Rose Wylie. Ben Rivers went to visit her studio and asked her if he could make a film about her, and she agreed. The film, finally, is a meeting between two friends.	English		movie			
tt9607022	Nebula	2014		3 min	Camille Andre, Marion Bulot, Clément Doranlo, Myriam Fourati, Jong-Hyun Jung-Boix, Alexis Kerjosse, Sarah Simon		In the forest on the top of a mountain, a little girl makes the encounter of a strange creature hiding in the fog.	French		movie			
tt9606968	Nuestro Viejo (y el mar)	2017		30 min	Lander Camarero	Paul Barrett, Lander Camarero, Tanya De Roberto, Mikel Llamosas	Two brothers are sailing around the world in order to spread their dead father's ashes in the exact opposite place on Earth where he would have liked to be buried.	Spanish	4 wins & 1 nomination.	movie			
tt9606942	Say Yes	2019		13 min	Johan Stavsjö	Emma Melkersson, Fredrik Carlsson, Senait Imbaye, Charlie Petersson	Julia is in love with her best friend Christian. Christian is in love with the single life. A film about the modern day relationship, being young, stupid and daring to say yes to love.	Swedish	8 wins & 2 nominations.	movie			
tt9606934	Ultramar - The Documentary	2018		55 min	José Vieira	Armando Cruz Lemos Alho, Alberico Santos Almeida, Antonio Almeida, Augusto Claro Almeida	A documentary that interviews 113 fighters from Portugal who were in the former Portuguese colonies between 1958 and 1975.	Portuguese		movie			
